DATE,PRODUCT_ID,SELLING_PRICE,COST_PRICE,COMPETITOR_PRICE,SALES,IS_PROMOTION,QUANTITY,CATEGORY,SUBCATEGORY,BRAND,PRODUCT_NAME,DAY_OF_WEEK,MONTH,SEASON,IS_HOLIDAY,IS_WEEKEND
2020-05-22,17,510.27079280,310.999334100,556.79523990,1418552.8040000,0,1401,Snacks,Chips,CrunchTime,CrunchTime Zesty Crisps,Friday,May,Spring,1,0
2020-05-22,18,45.70172595,35.783108590,44.99607850,143503.4195000,0,325,Meat,Fish,PrimeCut,PrimeCut Premium Steaks,Friday,May,Spring,1,0
2020-05-22,19,296.44319700,209.574322800,271.45624820,2198422.7490000,0,756,Dairy,Cheese,CreamyPath,CreamyPath Premium Spread,Friday,May,Spring,1,0
2020-05-22,20,91.28955862,57.741680790,93.84227776,506930.9190000,0,1025,Frozen,Frozen Vegetables,ChillFactor,ChillFactor Cold Broccoli,Friday,May,Spring,1,0
2020-05-22,21,17.31352658,7.915084722,16.75105442,46417.5647600,0,997,Cereals,Corn Flakes,SunriseBites,SunriseBites Multi-Grain Crunch,Friday,May,Spring,1,0
2020-05-22,22,237.88357930,159.603975600,254.28328160,475291.3914000,0,77,Cleaning,Wipes,SparkleClean,SparkleClean Power Wipe,Friday,May,Spring,1,0
2020-05-22,23,167.83080590,95.397976420,166.44042020,390542.2853000,0,286,Frozen,Frozen Vegetables,PolarTaste,PolarTaste Cold Corns,Friday,May,Spring,1,0
2020-05-22,24,266.17270750,137.661180700,248.34116310,594629.8285000,0,121,Frozen,Frozen Vegetables,ChillFactor,ChillFactor Creamy Corns,Friday,May,Spring,1,0
2020-05-22,25,308.53573320,182.243301300,283.93859300,84538.7909100,0,529,Personal Care,Toothpaste,EssencePure,EssencePure Balancing Polish,Friday,May,Spring,1,0
2020-05-22,26,33.32070733,17.748734530,34.46539278,36619.4573500,0,656,Personal Care,Toothpaste,EssencePure,EssencePure Gentle Polish,Friday,May,Spring,1,0
2020-05-22,27,74.22012937,32.822562590,67.23971777,97154.1493500,0,39,Cereals,Corn Flakes,SunriseBites,SunriseBites Crunchy Munch,Friday,May,Spring,1,0
2020-05-22,28,325.04535070,206.359233000,334.38300430,1047946.2110000,0,273,Cleaning,Detergents,ShineGuard,ShineGuard Power Sheets,Friday,May,Spring,1,0
2020-05-22,29,202.68111340,120.846119900,187.16024390,313345.0013000,0,469,Meat,Fish,PrimeCut,PrimeCut Premium Portions,Friday,May,Spring,1,0
2020-05-22,30,396.61255580,212.761617600,381.92255490,656790.3925000,0,154,Beverages,Soft Drinks,HydraSip,HydraSip Crisp Lemonade,Friday,May,Spring,1,0
2020-05-22,31,368.50810980,226.713456900,390.85820540,84019.8490300,0,1110,Cereals,Corn Flakes,MorningCrunch,MorningCrunch Crunchy Puffs,Friday,May,Spring,1,0
2020-05-22,32,471.14152230,194.565523900,433.76818060,346760.1604000,0,429,Meat,Chicken,FreshFare,FreshFare Premium Thighs,Friday,May,Spring,1,0
2020-05-22,33,381.34150030,180.763385100,399.99498660,904160.6973000,0,734,Personal Care,Soap,FreshAura,FreshAura Soothing Sheet,Friday,May,Spring,1,0
2020-05-22,34,242.91889130,98.898096740,253.31621890,262595.3215000,0,774,Meat,Beef,FreshFare,FreshFare Premium Ribs,Friday,May,Spring,1,0
2020-05-22,35,391.02359840,166.848720200,410.06894270,772662.6304000,0,86,Meat,Beef,PrimeCut,PrimeCut Premium Roast,Friday,May,Spring,1,0
2020-05-22,36,165.97655320,126.449096100,161.85471330,332617.0126000,0,624,Snacks,Nuts,CrunchTime,CrunchTime Crunchy Selection,Friday,May,Spring,1,0
2020-05-22,37,184.17807040,119.329008300,184.81926520,238326.4231000,0,277,Meat,Beef,PrimeCut,PrimeCut Premium Ground,Friday,May,Spring,1,0
2020-05-22,38,426.40863610,339.521086500,441.18401180,2462509.8740000,0,579,Frozen,Ice Cream,ChillFactor,ChillFactor Chilly Treat,Friday,May,Spring,1,0
2020-05-22,39,240.65183220,126.106916800,236.52684200,516920.1355000,0,772,Cleaning,Detergents,SparkleClean,SparkleClean Total Liquid,Friday,May,Spring,1,0
2020-05-22,40,428.35934000,255.566675100,418.81801420,1423009.7280000,0,577,Beverages,Juices,RefreshFlow,RefreshFlow Bold Blend,Friday,May,Spring,1,0
2020-05-22,41,459.69201260,289.250019200,418.33065850,925819.7134000,0,555,Meat,Chicken,FreshFare,FreshFare Premium Thighs,Friday,May,Spring,1,0
2020-05-22,42,489.87153190,431.084726100,531.93553300,1353515.0430000,0,505,Beverages,Water,RefreshFlow,RefreshFlow Zesty Mineral,Friday,May,Spring,1,0
2020-05-22,43,520.64724280,175.825648800,522.80832380,1883181.0770000,0,1534,Cleaning,Wipes,SparkleClean,SparkleClean Power Sponge,Friday,May,Spring,1,0
2020-05-22,44,251.73899340,177.927216600,238.77453820,394978.4806000,0,343,Meat,Fish,FreshFare,FreshFare Premium Snack,Friday,May,Spring,1,0
2020-05-22,45,182.70067790,119.073966100,173.15826170,813383.4181000,0,390,Beverages,Water,HydraSip,HydraSip Sparkling Aqua,Friday,May,Spring,1,0
2020-05-22,46,318.02850930,215.434706500,314.74005340,1089883.7010000,0,641,Frozen,Ice Cream,FrostyDelight,FrostyDelight Cold Scoop,Friday,May,Spring,1,0
2020-05-22,47,218.42840410,123.730811300,202.10598860,84968.6491800,0,252,Beverages,Juices,RefreshFlow,RefreshFlow Bold Juice,Friday,May,Spring,1,0
2020-05-22,48,348.40321990,187.095852400,365.09499380,228552.5123000,0,701,Meat,Fish,SavorSelect,SavorSelect Premium Portions,Friday,May,Spring,1,0
2020-05-22,49,404.60095120,161.596320700,404.72490640,67972.9597900,0,1520,Snacks,Nuts,NibbleNest,NibbleNest Fiery Blend,Friday,May,Spring,1,0
2020-05-22,50,391.54906300,166.937936200,381.40377010,1091638.7880000,0,157,Cereals,Oatmeal,SunriseBites,SunriseBites Protein-Rich Instant,Friday,May,Spring,1,0
2020-05-22,51,214.93133530,113.850184300,219.28413960,478222.2211000,0,1364,Dairy,Yogurt,LushMilk,LushMilk Premium Pouch,Friday,May,Spring,1,0
2020-05-22,52,104.26695380,48.677034100,107.09800900,144722.5318000,0,1025,Cereals,Oatmeal,DayStart,DayStart Protein-Rich Instant,Friday,May,Spring,1,0
2020-05-22,53,249.93428170,88.553167370,245.84692310,674322.6919000,0,491,Dairy,Cheese,CreamyPath,CreamyPath Premium Block,Friday,May,Spring,1,0
2020-05-22,54,84.91486469,36.915593860,79.24057047,106483.2403000,0,414,Personal Care,Toothpaste,FreshAura,FreshAura Nourishing Gel,Friday,May,Spring,1,0
2020-05-22,55,511.60014750,248.329998400,534.15407150,129946.4375000,0,779,Bakery,Bread,BakeHouse,BakeHouse Fresh Rolls,Friday,May,Spring,1,0
2020-05-22,56,206.71782830,104.540708600,215.78248970,682168.8333000,0,562,Personal Care,Soap,EssencePure,EssencePure Nourishing Gel,Friday,May,Spring,1,0
2020-05-22,57,92.94479554,50.692032780,95.21700956,274001.2573000,0,625,Frozen,Frozen Pizza,FrostyDelight,FrostyDelight Frosty Pie,Friday,May,Spring,1,0
2020-05-22,58,24.46309095,10.737142180,24.46635322,62527.6604600,0,1218,Cleaning,Detergents,SparkleClean,SparkleClean Intense Packets,Friday,May,Spring,1,0
2020-05-22,59,367.43266780,258.257481200,403.56237410,823784.0412000,0,897,Meat,Beef,PrimeCut,PrimeCut Premium Ground,Friday,May,Spring,1,0
2020-05-22,60,338.06697810,261.521088400,313.16827080,418526.9189000,0,90,Cereals,Corn Flakes,DayStart,DayStart Protein-Rich Crunch,Friday,May,Spring,1,0
2020-05-22,61,191.71163070,117.056919600,182.57064230,613477.2183000,0,852,Cleaning,Wipes,GermBuster,GermBuster Strong Sponge,Friday,May,Spring,1,0
2020-05-22,62,50.07254275,33.575699760,46.95971137,38355.5677500,0,245,Personal Care,Soap,GlowMist,GlowMist Hydrating Bar,Friday,May,Spring,1,0
2020-05-22,63,235.17345650,127.609351400,221.62630370,667892.6166000,0,544,Bakery,Pastries,SweetCrust,SweetCrust Delicate Pastry,Friday,May,Spring,1,0
2020-05-22,64,176.91567920,65.861884290,175.67450240,412213.5325000,0,147,Bakery,Cakes,SweetCrust,SweetCrust Delicate Pound,Friday,May,Spring,1,0
2020-05-22,65,367.94440510,306.474303900,385.05838560,535727.0538000,0,338,Beverages,Water,QuenchWell,QuenchWell Crisp Filtered,Friday,May,Spring,1,0
2020-05-22,66,349.64933470,130.780766300,374.05105370,885661.7647000,0,1510,Cereals,Oatmeal,SunriseBites,SunriseBites Sweet Porridge,Friday,May,Spring,1,0
2020-05-22,67,208.41030120,80.492856890,209.54321250,152347.9302000,0,1231,Personal Care,Shampoo,GlowMist,GlowMist Revitalizing Revitalizer,Friday,May,Spring,1,0
2020-05-22,68,127.09735420,67.969033680,121.16598510,519828.1786000,0,71,Cleaning,Disinfectants,ShineGuard,ShineGuard Mega Foam,Friday,May,Spring,1,0
2020-05-22,69,562.06795720,376.590761300,601.36279170,1895855.2200000,0,268,Beverages,Soft Drinks,HydraSip,HydraSip Bold Energy Drink,Friday,May,Spring,1,0
2020-05-22,70,263.03474700,105.463108000,272.93122140,688624.9677000,0,1160,Meat,Beef,PrimeCut,PrimeCut Premium Roast,Friday,May,Spring,1,0
2020-05-22,71,366.84908710,191.830447400,373.30286850,719391.0599000,0,694,Dairy,Milk,DairyPeak,DairyPeak Premium Cream,Friday,May,Spring,1,0
2020-05-22,72,84.18414833,40.790100410,78.30558608,98748.0060000,0,155,Dairy,Cheese,LushMilk,LushMilk Premium Slice,Friday,May,Spring,1,0
2020-05-22,73,272.90301390,225.743753200,296.95323240,59492.8570300,0,188,Meat,Beef,PrimeCut,PrimeCut Premium Roast,Friday,May,Spring,1,0
2020-05-22,74,26.39692532,9.144364556,24.55772917,13568.0196100,0,216,Snacks,Nuts,CrunchTime,CrunchTime Zesty Mix,Friday,May,Spring,1,0
2020-05-22,75,275.85075380,127.636576500,280.08676880,690178.5860000,0,775,Beverages,Soft Drinks,QuenchWell,QuenchWell Crisp Soda,Friday,May,Spring,1,0
2020-05-22,76,513.31831400,184.396032700,478.41761870,1689843.8900000,0,901,Snacks,Cookies,SnackSphere,SnackSphere Tangy Snack,Friday,May,Spring,1,0
2020-05-22,77,225.77594100,135.467641900,221.75887660,738738.8790000,0,190,Dairy,Milk,CreamyPath,CreamyPath Premium Flavored,Friday,May,Spring,1,0
2020-05-22,78,30.69874650,17.004348630,33.65014499,96209.8715300,0,275,Bakery,Bread,BakeHouse,BakeHouse Homestyle Loaf,Friday,May,Spring,1,0
2020-05-22,79,27.57591034,20.051885870,28.22128759,63093.6828700,0,465,Bakery,Bread,BakeHouse,BakeHouse Crusty Ciabatta,Friday,May,Spring,1,0
2020-05-22,80,210.61171890,101.013691200,196.74807700,783264.9828000,0,261,Snacks,Cookies,NibbleNest,NibbleNest Sweet Biscuit,Friday,May,Spring,1,0
2020-05-22,81,96.77264707,67.197120950,105.42907990,182609.9850000,0,93,Cereals,Oatmeal,DayStart,DayStart Nutty Flakes,Friday,May,Spring,1,0
2020-05-22,82,24.51732227,13.367462690,26.35667412,49206.2657900,0,1481,Cereals,Granola,SunriseBites,SunriseBites Honeyed Bites,Friday,May,Spring,1,0
2020-05-22,83,415.07608720,154.798762100,453.05870850,502242.0655000,0,336,Dairy,Milk,DairyPeak,DairyPeak Premium Drink,Friday,May,Spring,1,0
2020-05-22,84,256.33409900,116.367450500,257.80918650,332208.9923000,0,1110,Dairy,Cheese,LushMilk,LushMilk Premium Curd,Friday,May,Spring,1,0
2020-05-22,85,171.98279110,79.805211120,184.60796600,413790.5954000,0,1201,Bakery,Bread,SweetCrust,SweetCrust Homestyle Pita,Friday,May,Spring,1,0
2020-05-22,86,483.78213310,257.165168000,442.10094200,713578.6464000,0,668,Frozen,Frozen Pizza,FrostyDelight,FrostyDelight Frosty Flatbread,Friday,May,Spring,1,0
2020-05-22,87,72.44906105,52.440329050,78.97717096,203799.2087000,0,1557,Cleaning,Wipes,GermBuster,GermBuster Intense Pad,Friday,May,Spring,1,0
2020-05-22,88,545.77794780,183.872779200,519.38003790,480284.5941000,0,403,Beverages,Water,QuenchWell,QuenchWell Bold Filtered,Friday,May,Spring,1,0
2020-05-22,89,178.24007640,96.064567080,179.94102180,419755.3799000,0,683,Dairy,Milk,DairyPeak,DairyPeak Premium Non-Dairy,Friday,May,Spring,1,0
2020-05-22,90,509.70773750,385.296485800,476.63520040,878226.4318000,0,160,Meat,Chicken,PrimeCut,PrimeCut Premium Wings,Friday,May,Spring,1,0
2020-05-22,91,347.88210910,285.557093000,352.29464710,705157.0351000,0,712,Beverages,Juices,QuenchWell,QuenchWell Zesty Nectar,Friday,May,Spring,1,0
2020-05-22,92,470.86779990,177.469084000,467.90397100,1268517.8530000,0,214,Personal Care,Shampoo,FreshAura,FreshAura Balancing Rinse,Friday,May,Spring,1,0
2020-05-22,93,526.91845500,351.277100300,547.19751940,1775188.2750000,0,887,Personal Care,Soap,FreshAura,FreshAura Soothing Sheet,Friday,May,Spring,1,0
2020-05-22,94,161.67371540,97.006031700,161.20779730,1171487.7420000,0,484,Snacks,Chips,NibbleNest,NibbleNest Spicy Stacks,Friday,May,Spring,1,0
2020-05-22,95,547.34136570,246.481917200,548.04403630,1736166.8120000,0,231,Snacks,Nuts,NibbleNest,NibbleNest Savory Mix,Friday,May,Spring,1,0
2020-05-22,96,222.75418550,130.035916000,231.21207470,778303.1242000,0,1340,Dairy,Cheese,CreamyPath,CreamyPath Premium Wheel,Friday,May,Spring,1,0
2020-05-22,97,225.36056110,164.790312700,242.54006130,1236328.0380000,0,1621,Bakery,Cakes,SweetCrust,SweetCrust Fresh Pound,Friday,May,Spring,1,0
2020-05-22,98,199.36229150,112.275712500,195.79249340,530702.4198000,0,59,Cleaning,Disinfectants,ShineGuard,ShineGuard Mega Foam,Friday,May,Spring,1,0
2020-05-22,99,307.28987640,277.562578700,297.92276840,2264111.8090000,0,112,Cereals,Corn Flakes,MorningCrunch,MorningCrunch Crunchy Puffs,Friday,May,Spring,1,0
2020-05-22,100,96.99816524,54.037232690,90.72962765,77016.5432000,0,49,Snacks,Nuts,CrunchTime,CrunchTime Sweet Selection,Friday,May,Spring,1,0
2020-05-23,1,447.55785730,199.848120900,478.65567330,1555263.5540000,0,270,Bakery,Bread,GoldenLoaf,GoldenLoaf Rich Pita,Saturday,May,Spring,1,1
2020-05-23,2,52.05653913,30.271617620,48.63853465,79542.3917900,0,230,Bakery,Cakes,BakeHouse,BakeHouse Fresh Pound,Saturday,May,Spring,1,1
2020-05-23,3,56.50079943,27.039249260,60.35836460,187582.6541000,0,872,Beverages,Soft Drinks,QuenchWell,QuenchWell Sparkling Soda,Saturday,May,Spring,1,1
2020-05-23,4,208.72976830,165.584152900,218.23566760,71385.5807500,0,1492,Cleaning,Wipes,ShineGuard,ShineGuard Mega Pad,Saturday,May,Spring,1,1
2020-05-23,5,566.37240630,280.078584300,585.45468540,1605099.3990000,0,1778,Cleaning,Disinfectants,GermBuster,GermBuster Total Gel,Saturday,May,Spring,1,1
2020-05-23,6,404.96483940,284.548950200,392.99434360,877963.7719000,0,471,Snacks,Chips,NibbleNest,NibbleNest Fiery Bites,Saturday,May,Spring,1,1
2020-05-23,7,398.42277670,175.280518300,382.29414830,243037.8938000,0,751,Personal Care,Shampoo,GlowMist,GlowMist Gentle Rinse,Saturday,May,Spring,1,1
2020-05-23,8,209.70617550,67.445399670,196.29339250,539993.4019000,0,595,Cereals,Granola,MorningCrunch,MorningCrunch Multi-Grain Bites,Saturday,May,Spring,1,1
2020-05-23,9,345.42270880,161.867636700,345.55747020,576855.9236000,0,1628,Frozen,Frozen Pizza,FrostyDelight,FrostyDelight Cold Slice,Saturday,May,Spring,1,1
2020-05-23,10,17.20308586,10.204450550,16.72633185,46620.3626900,0,477,Personal Care,Shampoo,EssencePure,EssencePure Revitalizing Cleanser,Saturday,May,Spring,1,1
2020-05-23,11,359.66854670,224.593092500,372.70529050,891258.6588000,0,122,Frozen,Ice Cream,ChillFactor,ChillFactor Velvety Sundae,Saturday,May,Spring,1,1
2020-05-23,12,541.22002760,265.961291500,507.36087980,212699.4709000,0,1047,Snacks,Nuts,CrunchTime,CrunchTime Spicy Cluster,Saturday,May,Spring,1,1
2020-05-23,13,370.04867840,164.610610200,382.44404660,650545.5766000,0,1594,Meat,Chicken,SavorSelect,SavorSelect Premium Breast,Saturday,May,Spring,1,1
2020-05-23,14,520.21275460,208.422558400,501.43150760,177392.5493000,0,136,Cereals,Granola,DayStart,DayStart Crunchy Bites,Saturday,May,Spring,1,1
2020-05-23,15,401.26124770,200.475660800,373.67069980,1289653.6500000,0,714,Frozen,Frozen Pizza,ChillFactor,ChillFactor Chilly Pizza,Saturday,May,Spring,1,1
2020-05-23,16,82.63514819,34.388294190,83.37076671,80238.7288900,0,1653,Snacks,Chips,SnackSphere,SnackSphere Sweet Wedges,Saturday,May,Spring,1,1
2020-05-23,17,541.62668410,324.346231400,566.44481560,229649.7141000,0,2107,Snacks,Chips,CrunchTime,CrunchTime Zesty Crisps,Saturday,May,Spring,1,1
2020-05-23,18,50.62365197,32.048479060,46.98035891,144378.6554000,0,374,Meat,Fish,PrimeCut,PrimeCut Premium Steaks,Saturday,May,Spring,1,1
2020-05-23,19,317.56924910,173.723218000,307.79871870,585280.1262000,0,1006,Dairy,Cheese,CreamyPath,CreamyPath Premium Spread,Saturday,May,Spring,1,1
2020-05-23,20,87.56722922,53.472917620,81.96151321,335732.7568000,0,851,Frozen,Frozen Vegetables,ChillFactor,ChillFactor Cold Broccoli,Saturday,May,Spring,1,1
2020-05-23,21,18.25071068,6.910146332,17.68990130,60519.3566000,0,1199,Cereals,Corn Flakes,SunriseBites,SunriseBites Multi-Grain Crunch,Saturday,May,Spring,1,1
2020-05-23,22,243.49528230,168.270677200,264.29984420,169959.7070000,0,105,Cleaning,Wipes,SparkleClean,SparkleClean Power Wipe,Saturday,May,Spring,1,1
2020-05-23,23,179.49506520,117.275371700,166.75296890,1177487.6280000,0,359,Frozen,Frozen Vegetables,PolarTaste,PolarTaste Cold Corns,Saturday,May,Spring,1,1
2020-05-23,24,281.25135350,171.805652000,259.12768780,670503.2268000,0,143,Frozen,Frozen Vegetables,ChillFactor,ChillFactor Creamy Corns,Saturday,May,Spring,1,1
2020-05-23,25,321.41783860,179.698068900,294.76625730,496269.1428000,0,699,Personal Care,Toothpaste,EssencePure,EssencePure Balancing Polish,Saturday,May,Spring,1,1
2020-05-23,26,35.80893707,15.001278330,34.38630911,56220.0312000,0,486,Personal Care,Toothpaste,EssencePure,EssencePure Gentle Polish,Saturday,May,Spring,1,1
2020-05-23,27,84.72860915,34.937770130,82.94736996,310530.3525000,0,51,Cereals,Corn Flakes,SunriseBites,SunriseBites Crunchy Munch,Saturday,May,Spring,1,1
2020-05-23,28,333.03703590,234.141036000,301.39098450,1162965.3290000,0,209,Cleaning,Detergents,ShineGuard,ShineGuard Power Sheets,Saturday,May,Spring,1,1
2020-05-23,29,198.75958600,128.169070000,213.03716490,429320.7057000,0,1143,Meat,Fish,PrimeCut,PrimeCut Premium Portions,Saturday,May,Spring,1,1
2020-05-23,30,421.03930850,221.866931700,412.94782380,1446691.0640000,0,198,Beverages,Soft Drinks,HydraSip,HydraSip Crisp Lemonade,Saturday,May,Spring,1,1
2020-05-23,31,397.28923390,306.660156300,375.39043950,187123.2292000,0,965,Cereals,Corn Flakes,MorningCrunch,MorningCrunch Crunchy Puffs,Saturday,May,Spring,1,1
2020-05-23,32,480.42030460,193.556453000,473.18976570,612055.4680000,0,544,Meat,Chicken,FreshFare,FreshFare Premium Thighs,Saturday,May,Spring,1,1
2020-05-23,33,389.72192630,195.856071600,362.10604190,342175.8513000,0,632,Personal Care,Soap,FreshAura,FreshAura Soothing Sheet,Saturday,May,Spring,1,1
2020-05-23,34,255.99525540,75.552504030,230.95197480,515830.4396000,0,651,Meat,Beef,FreshFare,FreshFare Premium Ribs,Saturday,May,Spring,1,1
2020-05-23,35,392.47207740,140.516319100,431.34647080,882277.2299000,0,122,Meat,Beef,PrimeCut,PrimeCut Premium Roast,Saturday,May,Spring,1,1
2020-05-23,36,161.19205550,141.037899200,162.99098500,989719.2207000,0,1384,Snacks,Nuts,CrunchTime,CrunchTime Crunchy Selection,Saturday,May,Spring,1,1
2020-05-23,37,176.26995510,117.230567900,164.91179820,839750.0662000,0,214,Meat,Beef,PrimeCut,PrimeCut Premium Ground,Saturday,May,Spring,1,1
2020-05-23,38,455.63124670,272.343232700,446.75869060,1599265.6760000,0,484,Frozen,Ice Cream,ChillFactor,ChillFactor Chilly Treat,Saturday,May,Spring,1,1
2020-05-23,39,262.81770070,140.049372900,267.19211250,890426.3700000,0,1548,Cleaning,Detergents,SparkleClean,SparkleClean Total Liquid,Saturday,May,Spring,1,1
2020-05-23,40,460.74174670,317.612043400,473.03349460,3227956.6770000,0,1233,Beverages,Juices,RefreshFlow,RefreshFlow Bold Blend,Saturday,May,Spring,1,1
2020-05-23,41,460.00200150,291.104088200,487.78419320,497722.1656000,0,1163,Meat,Chicken,FreshFare,FreshFare Premium Thighs,Saturday,May,Spring,1,1
2020-05-23,42,489.08246100,298.257166000,444.73059010,1382636.1170000,0,391,Beverages,Water,RefreshFlow,RefreshFlow Zesty Mineral,Saturday,May,Spring,1,1
2020-05-23,43,547.31263130,189.460839400,529.21808410,1285090.0580000,0,1203,Cleaning,Wipes,SparkleClean,SparkleClean Power Sponge,Saturday,May,Spring,1,1
2020-05-23,44,256.60825250,175.534978700,244.67602580,129330.5593000,0,442,Meat,Fish,FreshFare,FreshFare Premium Snack,Saturday,May,Spring,1,1
2020-05-23,45,183.02848970,96.170944400,170.85493090,657621.3635000,0,483,Beverages,Water,HydraSip,HydraSip Sparkling Aqua,Saturday,May,Spring,1,1
2020-05-23,46,325.66338710,227.574159500,302.54562850,69040.6380700,0,845,Frozen,Ice Cream,FrostyDelight,FrostyDelight Cold Scoop,Saturday,May,Spring,1,1
2020-05-23,47,228.53349640,117.368473400,215.66932370,468265.1341000,0,311,Beverages,Juices,RefreshFlow,RefreshFlow Bold Juice,Saturday,May,Spring,1,1
2020-05-23,48,349.33225260,129.761825200,372.74486800,191783.4067000,0,844,Meat,Fish,SavorSelect,SavorSelect Premium Portions,Saturday,May,Spring,1,1
2020-05-23,49,401.35466440,175.526999700,417.64638620,380484.2218000,0,1774,Snacks,Nuts,NibbleNest,NibbleNest Fiery Blend,Saturday,May,Spring,1,1
2020-05-23,50,389.32589250,179.167340900,422.62857440,1143839.4720000,0,333,Cereals,Oatmeal,SunriseBites,SunriseBites Protein-Rich Instant,Saturday,May,Spring,1,1
2020-05-23,51,226.63048220,136.859673700,216.78991430,530315.3283000,0,934,Dairy,Yogurt,LushMilk,LushMilk Premium Pouch,Saturday,May,Spring,1,1
2020-05-23,52,100.70845730,53.225568580,102.03629950,297291.3659000,0,1172,Cereals,Oatmeal,DayStart,DayStart Protein-Rich Instant,Saturday,May,Spring,1,1
2020-05-23,53,243.10536530,101.262659900,262.52963360,828989.2958000,0,916,Dairy,Cheese,CreamyPath,CreamyPath Premium Block,Saturday,May,Spring,1,1
2020-05-23,54,96.40934383,34.004961110,95.56511179,179707.0169000,0,521,Personal Care,Toothpaste,FreshAura,FreshAura Nourishing Gel,Saturday,May,Spring,1,1
2020-05-23,55,519.94971980,275.581765300,512.08655220,154945.0165000,0,637,Bakery,Bread,BakeHouse,BakeHouse Fresh Rolls,Saturday,May,Spring,1,1
2020-05-23,56,210.01785170,158.874816900,200.65100050,702299.6960000,0,496,Personal Care,Soap,EssencePure,EssencePure Nourishing Gel,Saturday,May,Spring,1,1
2020-05-23,57,95.41826160,52.452926020,91.11281400,206675.9546000,0,458,Frozen,Frozen Pizza,FrostyDelight,FrostyDelight Frosty Pie,Saturday,May,Spring,1,1
2020-05-23,58,24.76755931,12.879327150,24.86598182,160592.8546000,0,1526,Cleaning,Detergents,SparkleClean,SparkleClean Intense Packets,Saturday,May,Spring,1,1
2020-05-23,59,383.25500840,214.389255800,378.39830830,582547.6128000,0,765,Meat,Beef,PrimeCut,PrimeCut Premium Ground,Saturday,May,Spring,1,1
2020-05-23,60,367.99121650,250.084770100,403.77139110,961561.0487000,0,178,Cereals,Corn Flakes,DayStart,DayStart Protein-Rich Crunch,Saturday,May,Spring,1,1
2020-05-23,61,207.50733850,130.637635900,193.16270190,436180.4256000,0,1147,Cleaning,Wipes,GermBuster,GermBuster Strong Sponge,Saturday,May,Spring,1,1
2020-05-23,62,52.05524162,32.608338350,48.60711698,83600.7180400,0,329,Personal Care,Soap,GlowMist,GlowMist Hydrating Bar,Saturday,May,Spring,1,1
2020-05-23,63,235.85077400,120.216289400,214.85495730,819109.7379000,0,757,Bakery,Pastries,SweetCrust,SweetCrust Delicate Pastry,Saturday,May,Spring,1,1
2020-05-23,64,189.03643160,61.881361890,186.57052860,244613.1425000,0,170,Bakery,Cakes,SweetCrust,SweetCrust Delicate Pound,Saturday,May,Spring,1,1
2020-05-23,65,391.03523810,304.662926000,413.69002280,215851.4515000,0,489,Beverages,Water,QuenchWell,QuenchWell Crisp Filtered,Saturday,May,Spring,1,1
2020-05-23,66,370.83747130,140.036768100,392.90709440,339687.1237000,0,1852,Cereals,Oatmeal,SunriseBites,SunriseBites Sweet Porridge,Saturday,May,Spring,1,1
2020-05-23,67,225.11564200,92.661233530,225.63611480,548831.9352000,0,1475,Personal Care,Shampoo,GlowMist,GlowMist Revitalizing Revitalizer,Saturday,May,Spring,1,1
2020-05-23,68,132.97085970,55.879454670,142.33045330,148661.4211000,0,141,Cleaning,Disinfectants,ShineGuard,ShineGuard Mega Foam,Saturday,May,Spring,1,1
2020-05-23,69,594.84093200,410.090494100,579.40154260,1622726.0620000,0,218,Beverages,Soft Drinks,HydraSip,HydraSip Bold Energy Drink,Saturday,May,Spring,1,1
2020-05-23,70,269.18536180,121.993207200,292.80058830,50876.0333900,0,1405,Meat,Beef,PrimeCut,PrimeCut Premium Roast,Saturday,May,Spring,1,1
2020-05-23,71,416.69623780,168.152706400,389.56485840,584208.1254000,0,575,Dairy,Milk,DairyPeak,DairyPeak Premium Cream,Saturday,May,Spring,1,1
2020-05-23,72,87.28114281,36.757405410,93.20390016,109974.2399000,0,298,Dairy,Cheese,LushMilk,LushMilk Premium Slice,Saturday,May,Spring,1,1
2020-05-23,73,282.15711220,223.206540100,282.28002080,89161.6474700,0,220,Meat,Beef,PrimeCut,PrimeCut Premium Roast,Saturday,May,Spring,1,1
2020-05-23,74,27.53896398,10.487636390,28.11755596,50506.4599400,0,420,Snacks,Nuts,CrunchTime,CrunchTime Zesty Mix,Saturday,May,Spring,1,1
2020-05-23,75,301.75786100,122.617812600,291.14924940,540146.5712000,0,666,Beverages,Soft Drinks,QuenchWell,QuenchWell Crisp Soda,Saturday,May,Spring,1,1
2020-05-23,76,560.51224490,172.141624300,603.73691400,249427.9490000,0,2028,Snacks,Cookies,SnackSphere,SnackSphere Tangy Snack,Saturday,May,Spring,1,1
2020-05-23,77,225.92807280,128.652728100,223.06432480,210339.0357000,0,218,Dairy,Milk,CreamyPath,CreamyPath Premium Flavored,Saturday,May,Spring,1,1
2020-05-23,78,33.15253948,15.870589980,35.21811241,47142.9111500,0,420,Bakery,Bread,BakeHouse,BakeHouse Homestyle Loaf,Saturday,May,Spring,1,1
2020-05-23,79,30.21889380,20.621083680,28.57616106,90112.7413100,0,390,Bakery,Bread,BakeHouse,BakeHouse Crusty Ciabatta,Saturday,May,Spring,1,1
2020-05-23,80,224.63737230,110.123358400,243.03920770,349985.0260000,0,584,Snacks,Cookies,NibbleNest,NibbleNest Sweet Biscuit,Saturday,May,Spring,1,1
